human.External.Gene.Name	human.Ensembl.Gene.ID	danos_gene	LA_E14.5.norm.	LV_E14.5.norm.	RA_E14.5.norm.	RV_E14.5.norm.	LA_E14.5.reads.	LV_E14.5.reads.	RA_E14.5.reads.	RV_E14.5.reads.	e14.5_mean	e14.5_rank	Brain_E9.5.norm.	Brain_E9.5.reads.	brain_fpkm	brain_rank
PCDHGC5	ENSG00000240764	Pcdhgc5	288.126183592342	232.10634922149	292.988637152723	245.285178611636	3676	2847	3886	3120	264.626587144548	97.790776919582	277.451217726726	4785	58.9443844756163	94.9965924579736
CRABP2	ENSG00000143320	Crabp2	0.548662482357562	0.570686492641528	0.678563493148356	0.157234088853613	7	7	9	2	0.488786639250265	24.6649250340754	89.2946447856131	1540	99.2162719840146	97.7396637891867
EHMT1	ENSG00000181090	Ehmt1	58.6285052576366	68.0747459079537	57.0747293681451	68.5540627401751	748	835	757	872	63.0830108184776	84.8137210358928	375.501376384176	6476	58.8283528723447	94.9738755111313
UBR3	ENSG00000144357	Ubr3	74.9316190191185	72.1510779982503	79.7689084167734	70.2836377175648	956	885	1058	894	74.2838107879268	87.3807360290777	126.346124018085	2179	14.7514447189825	73.5745115856429
DNAJC7	ENSG00000168259	mDj11	230.124721171686	263.16799974955	226.489414824185	255.03369212056	2936	3228	3004	3244	243.703956966495	97.3591549295775	223.584513177483	3856	309.245523067058	99.5456610631531
CSN3	ENSG00000171209	Csn3	0	0.244579925417798	0	0.0786170444268063	0	3	0	1	0.0807992424611511	16.5776919582008	1.27563778265162	22	0.534858609078247	28.9697864606997
CCDC134	ENSG00000100147	Ccdc134	8.22993723536343	6.03297149363901	6.18246738201835	6.68244877627853	105	74	82	85	6.78195622182483	42.6113130395275	15.017735713944	259	7.31501983143887	58.575647432985
TOR3A	ENSG00000186283	Tor3a	2.58655170254279	7.17434447892206	5.27771605782055	4.48117153232796	33	88	70	57	4.87994594290334	39.3911858246252	4.29078163255544	74	1.20561439521086	35.1431167651068
IL4I1	ENSG00000104951	U89428	9.7191639731911	7.82655761336952	7.84117814304767	7.62585330940021	124	96	104	97	8.25318825975213	44.7239890958655	4.34876516813051	75	9.95140770739247	64.7489777373921
NUP37	ENSG00000075188	Nup37	12.8543781580915	14.1856356742323	15.0791887366301	14.7800043522396	164	174	200	188	14.2248017302984	52.8793730122672	19.5404514887998	337	14.2735219056244	72.8418900499773
SPPL2B	ENSG00000005206	Sppl2b	25.9438973800504	23.9688326909442	23.5989303728262	27.3587314605286	331	294	313	348	25.2175979760874	65.1976374375284	54.3885563694189	938	13.7518473753272	72.0127214902317
CXCL13	ENSG00000156234	Cxcl13	0	0	0.226187831049452	0	0	0	3	0	0.056546957762363	14.2719218537029	0.927736569201175	16	0.798396359037156	31.9684234438891
PTPRM	ENSG00000173482	Ptprm	39.4253183751219	46.2256059039637	30.8369409664086	53.5382072546551	503	567	409	681	42.5065181250373	76.8627896410722	35.485923771945	612	4.49815233514324	49.8125851885507
AIMP1	ENSG00000164022	Aimp1	56.1987142643388	56.0903295624816	54.7374551139674	58.1766128758366	717	688	726	740	56.3007779541561	82.7351203998183	28.3539488962109	489	25.2708991944839	84.6944570649705
RPL24	ENSG00000114391	Zbtb11	151.50922548531	166.395875925908	160.216380326695	150.866108255041	1933	2041	2125	1919	157.246897498238	95.0306678782372	42.3859645053787	731	5.63793089989076	53.7085415720127
PHOSPHO1	ENSG00000173868	Phospho1	62.1556212156495	22.1752465712136	60.8445265523026	26.7297951051141	793	272	807	340	42.9762973610699	77.1069968196274	4.5806993104308	79	2.39827189027791	41.7651067696502
MRPL48	ENSG00000175581	Mrpl48	20.4572725564748	21.8491400039899	22.6187831049452	23.113411061481	261	268	300	294	22.0096516817227	61.9547932757837	8.05971144493521	139	7.65404695625376	59.4218537028623
MLF2	ENSG00000089693	Mlf2	221.346121453965	232.10634922149	225.283079725254	225.788151593788	2824	2847	2988	2872	226.130925498624	97.0013630168105	150.873159566341	2602	43.2673242232122	92.2819173103135
CDC5L	ENSG00000096401	mKIAA0432	43.3443361062474	46.3886591875756	40.6384136452182	45.1261835009868	553	569	539	574	43.874398110007	77.5670149931849	52.7070338377418	909	23.1679269616447	82.9395729213994
POPDC2	ENSG00000121577	Popdc2	222.365066064058	263.657159600386	208.017408621813	290.804447334756	2837	3234	2759	3699	246.211020405253	97.4386642435257	0.927736569201175	16	0.420742208254501	27.1581099500227
DOCK6	ENSG00000130158	Dock6	143.827950732304	104.517154795205	149.887136042104	123.350142705659	1835	1282	1988	1569	130.395596068818	93.7812358019082	115.677153472272	1995	15.2106710680174	74.3298500681508
TIMP1	ENSG00000102265	Timp1	12.5408567396014	13.9410557488145	11.4601834398389	13.6793657302643	160	171	152	174	12.9053654146298	51.1812812358019	1.50757192495191	26	1.69390103927181	38.2894139027715
FOXE1	ENSG00000178919	Foxe1	0	0.0815266418059325	0	0.157234088853613	0	1	0	2	0.0596901826648864	15.3225806451613	0.753785962475955	13	0.675435450247271	30.736029077692
PHF21B	ENSG00000056487	Phf21b	0.783803546225089	0.815266418059325	0.376979718415753	0.943404533121675	10	10	5	12	0.729863553955461	27.1694684234439	72.1315182553914	1244	18.8038368757538	78.6517492049069
ZNF703	ENSG00000183779	Zfp703	27.2763634086331	21.9306666457958	32.4956517274379	20.4404315509696	348	269	431	260	25.5357783332091	65.4872785097683	43.9515199659057	758	13.2984931818172	71.2233075874603
TMIGD1	ENSG00000182271	Tmigd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDAC7	ENSG00000061273	HDAC7	71.8747851888406	67.2594794898943	68.7611006390334	67.9251263847606	917	825	912	864	68.9551229256322	86.2505679236711	106.457771315835	1836	67.4637334067395	95.8825533848251
OR1C1	ENSG00000221888	Olfr374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WLS	ENSG00000116729	Wls	175.415233645175	156.857258834614	166.851223370812	155.81898205393	2238	1924	2213	1982	163.735674476133	95.2691958200818	193.317107607295	3334	40.7412239425279	91.5776919582008
CTBP2	ENSG00000175029	Ctbp2	55.2581500088687	76.9611498648003	49.3843431124637	72.8780001836494	705	944	655	927	63.6204107924455	84.9443434802363	193.665008820745	3340	40.5411364498106	91.5322580645161
WDR3	ENSG00000065183	Wdr3	20.2221314926073	20.7077670187069	19.3767575265697	21.4624531285181	258	254	257	273	20.4422772916005	60.2510222626079	77.5239870638732	1337	15.269644881598	74.4093593820991
ITPRIPL2	ENSG00000205730	Itpripl2	26.4141795077855	41.0079008283841	23.523534429143	37.8934154137206	337	503	312	482	32.2097575447583	70.8598364379827	8.5235797295358	147	1.24178026362701	35.4157201272149
SYNDIG1L	ENSG00000183379	Tmem90a	0.0783803546225088	0	0	0	1	0	0	0	0.0195950886556272	10.222626079055	0.753785962475955	13	0.289806213946926	24.8182644252612
ANKMY1	ENSG00000144504	Ankmy1	0.156760709245018	0	0	0.550319310987644	2	0	0	7	0.176770005058165	19.8659700136302	0.0579835355750735	1	0.0178630731901027	12.8634711494775
CNNM3	ENSG00000168763	Cnnm3	15.2057887967667	19.8109739588416	14.9283968492638	18.0033031737386	194	243	198	229	16.9871156946527	56.2812358019082	80.7130815205023	1392	15.2778878516945	74.4263970922308
ZDHHC11	ENSG00000188818	Zdhhc11	0	0.0815266418059325	0	0	0	1	0	0	0.0203816604514831	11.5856428895956	0	0	0	0
ZBTB22	ENSG00000236104	Zbtb22	22.8086831951501	23.5611994819145	24.1267019786082	26.6511780606873	291	289	320	339	24.28694067909	64.2264879600182	32.2388457797408	556	12.3662622860532	69.7069513857338
AP1S1	ENSG00000106367	Ap1s1	76.4992261115686	74.5968772524283	77.582426049962	68.7899138734555	976	915	1029	875	74.3671108218536	87.40345297592	27.8900806116103	481	21.8403137130856	81.5084052703317
PTPRS	ENSG00000105426	Ptprs	257.244323871074	233.655355415803	266.675452807304	220.678043706045	3282	2866	3537	2807	244.563293950057	97.3818718764198	636.427286472006	10976	75.7110738129914	96.6208541572013
PLEKHN1	ENSG00000187583	Plekhn1	7.83803546225088	5.70686492641528	8.44434569251287	6.68244877627853	100	70	112	85	7.16792371436439	43.1224443434802	22.091727054103	381	4.59001185416642	50.1817355747388
GPRC5B	ENSG00000167191	Gprc5b	14.6571263144092	24.8656257508094	16.5871076102931	16.1164941074953	187	305	220	205	18.0565884457517	57.5533848250795	72.3054688621166	1247	15.9791091407992	75.3407542026352
TSACC	ENSG00000163467	1700021C14Rik	6.81909085215827	7.74503097156359	6.1070714383352	8.09755557596105	87	95	81	103	7.19218720950453	43.1451612903226	1.27563778265162	22	2.51109799734571	42.2308041799182
ZNF558	ENSG00000167785	Zfp558	2.35141063867527	2.93495910501357	3.01583774732603	1.17925566640209	30	36	40	15	2.37036578935424	34.2571558382553	15.8295052119951	273	4.12334076894897	48.5517946388005
LTA4H	ENSG00000111144	Lta4h	160.758107330766	178.624872196798	146.946694238461	185.064522580702	2051	2191	1949	2354	167.848549086682	95.4338936846888	62.2163336720538	1073	12.9052756009238	70.5758746024534
TMC2	ENSG00000149488	Tmc2	0.0783803546225088	0	0	0	1	0	0	0	0.0195950886556272	10.222626079055	0.115967071150147	2	0.0360594126710656	14.4082235347569
CYLC2	ENSG00000155833	Cylc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C7orf63	ENSG00000105792	A330021E22Rik	0.783803546225089	1.38595291070085	0.678563493148356	1.10063862197529	10	17	9	14	0.987239643012396	28.9016356201726	3.07312738547889	53	0.912177911985423	32.8771013175829
RASA2	ENSG00000155903	Rasa2	27.1979830540106	27.7190582140171	27.2179356696174	23.8209644613223	347	340	361	303	26.4889853497418	66.3391640163562	36.0657591276957	622	6.29200263916534	55.6508405270332
AGPAT3	ENSG00000160216	Agpat3	64.8205532728148	46.3071325457697	59.1104198475901	53.6168242990819	827	568	784	682	55.9637324913141	82.6101771921854	59.8390087134758	1032	14.5771032188735	73.3359836437983
MBL2	ENSG00000165471	Mbl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF362	ENSG00000160094	Zfp362	55.2581500088687	47.8561387400824	57.2255212555113	41.9815017239145	705	587	759	534	50.5803279320942	80.7246706042708	139.218468915751	2401	48.3062001789559	93.3780099954566
RSPH10B	ENSG00000155026	Rsph10b2	0.70542319160258	0.407633209029663	0.150791887366301	0	9	5	2	0	0.315962071999636	22.6090413448433	0.347901213450441	6	0.392665026467766	26.7321671967288
RSPH10B2	ENSG00000169402	Rsph10b2	0.70542319160258	0.407633209029663	0.150791887366301	0	9	5	2	0	0.315962071999636	22.6090413448433	0.347901213450441	6	0.392665026467766	26.7321671967288
MRC2	ENSG00000011028	Mrc2	34.2522149700364	32.6921833641789	35.8884691931797	23.7423474168955	437	401	476	302	31.6438037360726	70.4566106315311	191.751552146768	3307	31.5692380880421	88.3064516129032
C3orf58	ENSG00000181744	1190002N15Rik	48.517439511333	39.7034745594891	43.6542513925442	45.5192687231208	619	487	579	579	44.3486085466218	77.8339391185825	69.9861274391137	1207	17.7180069466111	77.5329395729214
MED23	ENSG00000112282	Med23	38.0144719919168	36.27935560364	37.3209921231596	32.7833075259782	485	445	495	417	36.0995318111736	73.4722853248523	133.536082429394	2303	24.2044738860602	83.8141753748296
ICMT	ENSG00000116237	Icmt	31.3521418490035	34.7303494093273	30.7615450227255	34.512882503368	400	426	408	439	32.8392296961061	71.2460245343026	98.0501586574492	1691	20.4441531812863	80.378237164925
RGL1	ENSG00000143344	Rgl1	87.0805739856073	90.3315191209732	83.9156853193467	87.4221534026086	1111	1108	1113	1112	87.187482957134	89.6069968196274	56.7658813279969	979	14.6040343010025	73.3927760109041
C2orf62	ENSG00000158428	Gm216	1.25408567396014	0.407633209029663	0.452375662098904	0.157234088853613	16	5	6	2	0.56783215848558	25.5849613811904	0.231934142300294	4	0.105857664217387	19.2526124488869
CPXM1	ENSG00000088882	Cpxm1	26.4141795077855	12.7181561217255	24.6544735843903	12.8145782415694	337	156	327	163	19.1503468638677	58.8823262153566	28.7018501096614	495	11.8553697272455	68.7812358019082
ALMS1	ENSG00000116127	Alms1	8.8569800723435	10.5169367929653	10.5554321156411	9.11957715350953	113	129	140	116	9.76223153361486	46.7685143116765	66.6810659113345	1150	5.97822000280926	54.7705588368923
NMRAL1	ENSG00000153406	Nmral1	20.5356529110973	28.8604311993001	19.9799250760349	20.6762826842501	262	354	265	263	22.5130729676706	62.5738300772376	52.4171161598664	904	45.1482481997127	92.7248977737392
BTRC	ENSG00000166167	mKIAA4123	33.8603131969238	30.8985972444484	36.2654489115955	28.7738382602111	432	379	481	366	32.4495494032947	71.0018173557474	52.6490503021667	908	16.907209474042	76.5220354384371
KLHL31	ENSG00000124743	Klhl31	55.8068124912263	58.6176554584655	64.9159075111927	64.6232105188348	712	719	861	822	60.9908964949298	84.2060427078601	0.289917677875367	5	0.0463349333347238	15.2317128577919
PCDH11Y	ENSG00000099715	PCDHX	0.391901773112544	0.65221313444746	0.678563493148356	0.157234088853613	5	8	9	2	0.469978122390493	24.4491140390732	0.521851820175661	9	0.112516563211656	19.6160835983644
PCDH11X	ENSG00000102290	PCDHX	0.391901773112544	0.65221313444746	0.678563493148356	0.157234088853613	5	8	9	2	0.469978122390493	24.4491140390732	0.521851820175661	9	0.112516563211656	19.6160835983644
USP3	ENSG00000140455	Usp3	26.806081280898	27.8821114976289	26.9163518948848	24.9216030832976	342	342	357	317	26.6315369391773	66.4697864606997	76.3063328167967	1316	34.6689381266682	89.6581099500227
PPP2CA	ENSG00000113575	Ppp2ca	105.108055548784	115.84935800623	102.387691521719	128.931952859962	1341	1421	1358	1640	113.069264484174	92.3898228078146	299.65891185198	5168	155.263684897399	98.7619263970922
OCRL	ENSG00000122126	Ocrl	22.7303028405276	22.4198264966314	26.2377884017364	23.2706451503347	290	275	348	296	23.6646407223075	63.6869604725125	65.6373622709832	1132	10.5781405755009	66.2085415720127
AOC1	ENSG00000002726	Svs1	0.156760709245018	0	0.226187831049452	0	2	0	3	0	0.0957371350736175	16.6742389822808	0.637818891325808	11	0.229679111028379	23.5404361653794
C17orf80	ENSG00000141219	D11Wsu47e	12.6192370942239	12.7181561217255	13.8728536376997	11.1636203086065	161	156	184	142	12.5934667905639	50.7496592457974	26.0925910087831	450	7.6788084193005	59.467287596547
IL10	ENSG00000136634	Il10	0	0	0.0753959436831507	0	0	0	1	0	0.0188489859207877	9.41617446615175	0	0	0	0
PPP2R5B	ENSG00000068971	Ppp2r5b	27.1196026993881	30.4909640354188	23.3727425417767	27.2801144161018	346	374	310	347	27.0658559231713	66.8559745570195	29.2816854654121	505	10.8130300832393	66.7423898228078
RPL27	ENSG00000131469	Rpl27	86.0616293755147	96.0383840473885	83.9156853193467	106.133009976188	1098	1178	1113	1350	93.0371771796095	90.3736937755566	40.8783925804268	705	55.6926329433608	94.525215810995
IL23R	ENSG00000162594	Il23r	0	0.0815266418059325	0	0	0	1	0	0	0.0203816604514831	11.5856428895956	0	0	0	0
MIR374B	ENSG00000212027	Mir374	0	0	0.150791887366301	0	0	0	2	0	0.0376979718415753	12.3693775556565	0	0	0	0
MIR374A	ENSG00000199168	Mir374	0	0	0.150791887366301	0	0	0	2	0	0.0376979718415753	12.3693775556565	0	0	0	0
CUZD1	ENSG00000138161	Cuzd1	1.09732496471512	0.489159850835595	0.678563493148356	0.471702266560838	14	6	9	6	0.684187643814977	26.7321671967288	0.17395060672522	3	0.0771057653923848	17.6340299863698
SLC22A16	ENSG00000004809	Slc22a16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TECR	ENSG00000099797	Tecr	106.910803705102	98.7287632269843	103.518630676966	99.3719441554831	1364	1211	1373	1264	102.132535441134	91.4016356201727	121.127605816328	2089	85.7844233826685	97.1717401181281
CAPRIN1	ENSG00000135387	Caprin1	234.122119257434	237.894740789711	254.310518043267	220.206341439484	2987	2918	3373	2801	236.633429882474	97.1830985915493	1264.85284503465	21814	166.581436195792	98.8982280781463
OR8B12	ENSG00000170953	Olfr876	0	0	0.0753959436831507	0	0	0	1	0	0.0188489859207877	9.41617446615175	0	0	0	0
NDUFB3	ENSG00000119013	Ndufb3	61.3718176694244	75.9013035213232	70.4952073437459	84.1988545811095	783	931	935	1071	72.9917957789008	87.1138119036801	8.46559619396072	146	15.912774800678	75.2214902317129
CCND2	ENSG00000118971	CYL2	500.223423200851	433.151047914919	538.930205447161	364.783086140381	6382	5313	7148	4640	459.271940675828	99.0572467060427	976.790640297687	16846	8493.8316547625	99.9943207632894
MDM4	ENSG00000198625	Mdmx	8.93536042696601	11.4952564946365	10.5554321156411	10.6133009976188	114	141	140	135	10.3998375087156	47.5863243980009	49.4599558455377	853	14.7773994160555	73.6085870059064
SENP3	ENSG00000161956	Senp3	52.5148375970809	50.0573580688426	51.043053873493	54.1671436100695	670	614	677	689	51.9455982873715	81.2528396183553	163.629537392857	2822	64.4718429443881	95.6383462062699
PTPRU	ENSG00000060656	Ptpru	2.50817134792028	1.14137298528306	1.88489859207877	1.2578727108289	32	14	25	16	1.69807890902775	32.2410268059973	64.4197080239066	1111	9.77537299300555	64.2719218537029
SYTL1	ENSG00000142765	Sytl1	0.470282127735053	0.32610656722373	0.753959436831507	0.62893635541445	6	4	10	8	0.544821121801185	25.3748296228987	0.927736569201175	16	0.443893095311567	27.5272603362108
PLEKHS1	ENSG00000148735	9930023K05Rik	0	0	0.150791887366301	0	0	0	2	0	0.0376979718415753	12.3693775556565	0.0579835355750735	1	0.0242812125523758	13.3859609268514
ZDHHC16	ENSG00000171307	Zdhhc16	29.7845347565534	32.2845501551493	32.2694638963885	29.0096893934915	380	396	428	369	30.8370595503957	69.8091776465243	46.8506967446594	808	22.644126024485	82.451158564289
ARRDC5	ENSG00000205784	Arrdc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC2	ENSG00000143158	Brp44	64.8205532728148	83.1571746420512	60.2413590028374	95.2838578452892	827	1020	799	1212	75.8757361907482	87.664697864607	4.05884749025514	70	4.75274881762897	50.8121308496138
SCARB1	ENSG00000073060	Scarb1	49.3012430575581	51.3617843377375	46.7454850835534	53.0665049880942	629	630	620	675	50.1187543667358	80.5826896865061	46.7347296735092	806	13.5580880979139	71.7287596547024
MRPL1	ENSG00000169288	Mrpl1	13.7949424135616	15.1639553759034	15.6069603424122	17.7674520404582	176	186	207	226	15.5833275430839	54.6058609722853	24.9909038328567	431	5.9930225018841	54.8216719672876
FAS	ENSG00000026103	Fas	0.70542319160258	0.570686492641528	0.678563493148356	0.471702266560838	9	7	9	6	0.606593860988325	25.9768287142208	0.0579835355750735	1	0.0321951891033168	14.1015447523853
RAB7A	ENSG00000075785	Rab7	59.5690695131067	52.5846839648265	55.7176023818483	60.2992730753604	760	645	739	767	57.0426572337855	82.9282144479782	77.0601187792726	1329	65.6389427421402	95.746251703771
UBE2M	ENSG00000130725	Ube2m	88.0211382410774	103.294255168116	83.086329938832	99.1360930222027	1123	1267	1102	1261	93.384454092557	90.4134484325307	97.3543562305483	1679	70.6490248407462	96.1835529304861
HIVEP3	ENSG00000127124	mKIAA1555	7.44613368913834	3.2610656722373	7.53959436831507	4.00946926576712	95	40	100	51	5.56406574886446	40.5724670604271	2.14539081627772	37	0.25371225358062	24.176510676965
TRIM24	ENSG00000122779	Trim24	37.5441898641817	37.8283617979527	40.8646014762677	34.4342654589411	479	464	542	438	37.6678546493358	74.4150386188096	115.677153472272	1995	22.9290690727992	82.7010449795548
PLA2G12A	ENSG00000123739	Pla2g12a	20.1437511379848	16.876014853828	23.9759100912419	18.8680906624335	257	207	318	240	19.965941686372	59.7910040890504	13.6261308601423	235	8.2382895164101	60.7337573830077
PF4V1	ENSG00000109272	Pf4	2.6649320571653	1.87511276153645	3.46821340942493	1.88680906624335	34	23	46	24	2.47376682359251	34.5240799636529	1.7395060672522	30	2.95834365178946	43.9686506133576
PF4	ENSG00000163737	Pf4	2.6649320571653	1.87511276153645	3.46821340942493	1.88680906624335	34	23	46	24	2.47376682359251	34.5240799636529	1.7395060672522	30	2.95834365178946	43.9686506133576
KIAA1244	ENSG00000112379	D10Bwg1379e	0.783803546225089	1.79358611973052	0.527771605782055	1.2578727108289	10	22	7	16	1.09075849564164	29.4922762380736	2.26135788742786	39	0.275238301780411	24.5797364834166
